"YEAR","state","Type_of_Producer","Total","Coal","HydroElectric","Gas","Petroleum","Wind","wood","Nuclear","biomass","Other Gases","Pumped Storage","Geothermal","Other","Solar","GeoFips","GeoName","GdpinMioUSD","SunHours","sunUnit","AvgWindSpeed","UnitWind","Population","EducationIndex","dem_percent","rep_percent"
1998,"ME","Combined Heat and Power, Electric Power",841584,341232,0,0,132748,0,261818,0,105786,0,0,0,0,0,"23000","Maine",69271.8,"4.51","hours","16.95","mph"," 1,328,535","13.68",53.1,44
1998,"ME","Combined Heat and Power, Commercial Power",201273,0,0,7,3755,0,21228,0,176283,0,0,0,0,0,"23000","Maine",69271.8,"4.51","hours","16.95","mph"," 1,328,535","13.68",53.1,44
1998,"MI","Total Electric Power Industry",100477394,70472657,1397118,13085180,1171661,0,1759962,12494153,1002090,5294,-930349,0,19628,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MI","Electric Generators, Independent Power Producers",1746821,0,89688,16249,0,0,984865,0,656019,0,0,0,0,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MI","Electric Generators, Electric Utilities",85146307,69142807,1282471,2152055,1005170,0,0,12494153,0,0,-930349,0,0,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MI","Combined Heat and Power, Industrial Power",1931811,600450,24959,379091,155458,0,746986,0,5239,0,0,0,19628,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MI","Combined Heat and Power, Electric Power",11014262,474925,0,10502950,2982,0,28111,0,0,5294,0,0,0,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MI","Combined Heat and Power, Commercial Power",638193,254475,0,34835,8051,0,0,0,340832,0,0,0,0,0,"26000","Michigan",515119.9,"4.0","hours","17.50","mph"," 9,889,024","13.59",50.6,47.8
1998,"MN","Total Electric Power Industry",48017905,31806877,954643,1596032,667271,146852,432014,11644106,770110,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MN","Electric Generators, Independent Power Producers",505637,0,55507,0,1118,146852,0,0,302160,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MN","Electric Generators, Electric Utilities",43976935,29884402,694836,652432,649866,0,0,11644106,451293,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MN","Combined Heat and Power, Industrial Power",2761277,1922475,204300,193170,8957,0,432014,0,361,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MN","Combined Heat and Power, Electric Power",650177,0,0,647139,3038,0,0,0,0,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MN","Combined Heat and Power, Commercial Power",123879,0,0,103291,4292,0,0,0,16296,0,0,0,0,0,"27000","Minnesota",373739.3,"4.53","hours","18.51","mph"," 5,383,661","14.00",52.4,45.3
1998,"MO","Total Electric Power Industry",75187346,62726176,2346585,1264810,321821,0,0,8516773,88884,0,-77703,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
1998,"MO","Electric Generators, Electric Utilities",74894188,62488551,2346585,1232461,309734,0,0,8516773,77787,0,-77703,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
1998,"MO","Combined Heat and Power, Industrial Power",176535,153992,0,13171,258,0,0,0,9114,0,0,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
1998,"MO","Combined Heat and Power, Commercial Power",116623,83633,0,19178,11829,0,0,0,1983,0,0,0,0,0,"29000","Missouri",329367.2,"4.73","hours","19.31","mph"," 6,028,076","13.49",41.4,56.8
1998,"MS","Total Electric Power Industry",34409056,11779543,0,6576972,5425222,0,1436106,9190528,685,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1998,"MS","Electric Generators, Independent Power Producers",4059,0,0,4059,0,0,0,0,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1998,"MS","Electric Generators, Electric Utilities",31991676,11747963,0,5635261,5417924,0,0,9190528,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1998,"MS","Combined Heat and Power, Industrial Power",2391460,31580,0,915791,7298,0,1436106,0,685,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1998,"MS","Combined Heat and Power, Commercial Power",21861,0,0,21861,0,0,0,0,0,0,0,0,0,0,"28000","Mississippi",113845.7,"4.44","hours","15.19","mph"," 2,984,345","12.94",41.1,57.6
1998,"MT","Total Electric Power Industry",28460518,16784786,11117940,55776,426731,0,44149,0,0,31136,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1998,"MT","Electric Generators, Independent Power Producers",341444,276818,64292,0,334,0,0,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1998,"MT","Electric Generators, Electric Utilities",27616913,16507968,11053648,40953,14344,0,0,0,0,0,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1998,"MT","Combined Heat and Power, Industrial Power",59337,0,0,14823,360,0,44149,0,0,5,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1998,"MT","Combined Heat and Power, Electric Power",442824,0,0,0,411693,0,0,0,0,31131,0,0,0,0,"30000","Montana",51508.8,"4.93","hours","21.03","mph"," 1,006,370","13.81",40.5,56.9
1998,"NC","Total Electric Power Industry",121378824,72949463,5738207,1284357,691314,0,1533822,38778211,88422,0,65672,0,249356,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"NC","Electric Generators, Independent Power Producers",466954,0,16596,708,60663,0,312528,0,76459,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"NC","Electric Generators, Electric Utilities",113112235,69000633,4045503,936314,285902,0,0,38778211,0,0,65672,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"NC","Combined Heat and Power, Industrial Power",4656616,1011742,1662700,224020,275541,0,1221294,0,11963,0,0,0,249356,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"NC","Combined Heat and Power, Electric Power",3024234,2835281,0,120428,68525,0,0,0,0,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"NC","Combined Heat and Power, Commercial Power",118785,101807,13408,2887,683,0,0,0,0,0,0,0,0,0,"37000","North Carolina",589829,"4.71","hours","17.99","mph"," 9,750,405","13.43",48.6,49.9
1998,"ND","Total Electric Power Industry",30671951,28256860,2295948,729,64524,0,0,0,1524,52366,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1998,"ND","Electric Generators, Electric Utilities",30518976,28176015,2295948,-78,47091,0,0,0,0,0,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1998,"ND","Combined Heat and Power, Industrial Power",152975,80845,0,807,17433,0,0,0,1524,52366,0,0,0,0,"38000","North Dakota",54854.2,"5.01","hours","18.80","mph"," 704,925","13.71",31.8,65.1
1998,"NE","Total Electric Power Industry",28796791,18380471,1682834,414483,42607,0,0,8258803,17593,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1998,"NE","Electric Generators, Electric Utilities",28720209,18335965,1682834,400008,41892,0,0,8258803,707,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1998,"NE","Combined Heat and Power, Industrial Power",47610,44506,0,3104,0,0,0,0,0,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1998,"NE","Combined Heat and Power, Electric Power",8400,0,0,2392,0,0,0,0,6008,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1998,"NE","Combined Heat and Power, Commercial Power",20572,0,0,8979,715,0,0,0,10878,0,0,0,0,0,"31000","Nebraska",133439,"4.79","hours","18.51","mph"," 1,855,617","13.74",39.4,58.5
1998,"NH","Total Electric Power Industry",16088853,3513065,1596748,23309,1453854,0,881049,8387023,233805,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NH","Electric Generators, Independent Power Producers",1360421,0,422982,67,0,0,703567,0,233805,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NH","Electric Generators, Electric Utilities",14237580,3513065,975057,9837,1352598,0,0,8387023,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NH","Combined Heat and Power, Industrial Power",372322,0,198709,13386,75143,0,85084,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NH","Combined Heat and Power, Electric Power",92417,0,0,19,0,0,92398,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NH","Combined Heat and Power, Commercial Power",26113,0,0,0,26113,0,0,0,0,0,0,0,0,0,"33000","New Hampshire",87621,"4.61","hours","17.13","mph"," 1,321,069","14.01",52.7,45.4
1998,"NJ","Total Electric Power Industry",53857633,7645226,20670,16480826,729873,0,0,27132139,1310817,659128,-146233,0,25187,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NJ","Electric Generators, Independent Power Producers",1137602,0,20670,381914,32,0,0,0,734986,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NJ","Electric Generators, Electric Utilities",35911086,5586357,0,2853825,484998,0,0,27132139,0,0,-146233,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NJ","Combined Heat and Power, Industrial Power",3052188,0,0,2238554,121519,0,0,0,7800,659128,0,0,25187,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NJ","Combined Heat and Power, Electric Power",13598422,2058869,0,10851544,120567,0,0,0,567442,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NJ","Combined Heat and Power, Commercial Power",158335,0,0,154989,2757,0,0,0,589,0,0,0,0,0,"34000","New Jersey",618579.3,"4.21","hours","14.33","mph"," 8,874,374","13.87",57.3,41.4
1998,"NM","Total Electric Power Industry",32324069,27537426,236412,4513549,27476,0,0,0,9206,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1998,"NM","Electric Generators, Electric Utilities",31428332,27537426,236412,3631474,23020,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1998,"NM","Combined Heat and Power, Industrial Power",320475,0,0,316019,4456,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1998,"NM","Combined Heat and Power, Electric Power",519633,0,0,510427,0,0,0,0,9206,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1998,"NM","Combined Heat and Power, Commercial Power",55629,0,0,55629,0,0,0,0,0,0,0,0,0,0,"35000","New Mexico",98472.1,"6.77","hours","17.82","mph"," 2,080,085","13.37",54.3,43.5
1998,"NV","Total Electric Power Industry",30613520,17161341,3166325,8690829,51532,0,0,0,0,0,0,1537094,6399,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1998,"NV","Electric Generators, Independent Power Producers",1749040,0,14910,195789,1247,0,0,0,0,0,0,1537094,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1998,"NV","Electric Generators, Electric Utilities",26552567,17161341,3151415,6189526,50285,0,0,0,0,0,0,0,0,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1998,"NV","Combined Heat and Power, Electric Power",2311913,0,0,2305514,0,0,0,0,0,0,0,0,6399,0,"32000","Nevada",170943.8,"6.41","hours","17.43","mph"," 2,761,584","13.20",50.1,47.7
1998,"NY","Total Electric Power Industry",144863248,25264780,29315778,42471599,14900782,0,485423,31313708,2180546,88313,-1157681,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"NY","Electric Generators, Independent Power Producers",3315583,0,1463267,247278,2891,0,162760,0,1439326,61,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"NY","Electric Generators, Electric Utilities",115840453,23503467,27739454,19913329,14523573,0,4603,31313708,0,0,-1157681,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"NY","Combined Heat and Power, Industrial Power",3171068,816888,108798,1768484,180878,0,208859,0,0,87161,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"NY","Combined Heat and Power, Electric Power",21458711,919686,0,19753060,148028,0,109201,0,527645,1091,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"NY","Combined Heat and Power, Commercial Power",1077433,24739,4259,789448,45412,0,0,0,213575,0,0,0,0,0,"36000","New York",1724759.1,"3.79","hours","15.57","mph"," 19,594,330","13.69",60.9,37.7
1998,"OH","Total Electric Power Industry",147940057,129223181,406427,677578,370838,0,600298,16475732,241,185762,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1998,"OH","Electric Generators, Electric Utilities",146448159,128696073,406427,518519,351408,0,0,16475732,0,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1998,"OH","Combined Heat and Power, Industrial Power",1285770,422251,0,107256,13599,0,556661,0,241,185762,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1998,"OH","Combined Heat and Power, Electric Power",155195,102682,0,8683,1920,0,41910,0,0,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1998,"OH","Combined Heat and Power, Commercial Power",50933,2175,0,43120,3911,0,1727,0,0,0,0,0,0,0,"39000","Ohio",677561.2,"4.15","hours","16.16","mph"," 11,560,380","13.44",45.2,53.3
1998,"OK","Total Electric Power Industry",56229243,34224030,3508748,18301418,13892,0,218091,0,1980,49819,-88735,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1998,"OK","Electric Generators, Electric Utilities",51454036,31026837,3508748,16999645,7541,0,0,0,0,0,-88735,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1998,"OK","Combined Heat and Power, Industrial Power",1200277,466180,0,457856,6351,0,218091,0,1980,49819,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1998,"OK","Combined Heat and Power, Electric Power",3538830,2731013,0,807817,0,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1998,"OK","Combined Heat and Power, Commercial Power",36100,0,0,36100,0,0,0,0,0,0,0,0,0,0,"40000","Oklahoma",188056.6,"5.59","hours","16.46","mph"," 3,818,851","13.28",32.3,65.4
1998,"OR","Total Electric Power Industry",51148484,3374622,39902167,7250065,33632,19523,475849,0,92626,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"OR","Electric Generators, Independent Power Producers",510311,0,397989,173,0,19523,0,0,92626,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"OR","Electric Generators, Electric Utilities",46352310,3348089,39504178,3466916,33127,0,0,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"OR","Combined Heat and Power, Industrial Power",594290,26533,0,382778,453,0,184526,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"OR","Combined Heat and Power, Electric Power",3686437,0,0,3395114,0,0,291323,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"OR","Combined Heat and Power, Commercial Power",5136,0,0,5084,52,0,0,0,0,0,0,0,0,0,"41000","Oregon",243776.8,"4.03","hours","16.38","mph"," 3,900,343","13.81",56.5,40.4
1998,"PA","Total Electric Power Industry",191191518,116387155,2381352,3890017,4506729,0,771592,61149224,1893649,630761,-459733,0,40772,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"PA","Electric Generators, Independent Power Producers",5231413,3211427,353525,71585,11575,0,0,0,1582928,373,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"PA","Electric Generators, Electric Utilities",173903236,106516740,2027827,572172,4097006,0,0,61149224,0,0,-459733,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"PA","Combined Heat and Power, Industrial Power",3890981,1597276,0,705572,329821,0,581440,0,18444,617656,0,0,40772,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"PA","Combined Heat and Power, Electric Power",7732456,5057181,0,2350768,61144,0,190152,0,60479,12732,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"PA","Combined Heat and Power, Commercial Power",433432,4531,0,189920,7183,0,0,0,231798,0,0,0,0,0,"42000","Pennsylvania",771897.9,"3.91","hours","17.42","mph"," 12,758,729","13.49",50,48.8
1998,"RI","Total Electric Power Industry",7674511,0,8676,7476374,78306,0,0,0,111155,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"RI","Electric Generators, Independent Power Producers",5028448,0,8676,4905045,3572,0,0,0,111155,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"RI","Electric Generators, Electric Utilities",2061351,0,0,2052524,8827,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"RI","Combined Heat and Power, Industrial Power",15102,0,0,12164,2938,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"RI","Combined Heat and Power, Electric Power",518319,0,0,504505,13814,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"RI","Combined Heat and Power, Commercial Power",51291,0,0,2136,49155,0,0,0,0,0,0,0,0,0,"44000","Rhode Island",60556.3,"4.23","hours","14.91","mph"," 1,053,252","13.58",59.4,38.6
1998,"SC","Total Electric Power Industry",87246561,32969699,3569417,877465,451663,0,1541870,48759447,62332,92,-989870,0,4446,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1998,"SC","Electric Generators, Independent Power Producers",63652,0,63652,0,0,0,0,0,0,0,0,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
1998,"SC","Electric Generators, Electric Utilities",84396897,32377814,3503249,414900,331357,0,0,48759447,0,0,-989870,0,0,0,"45000","South Carolina",244881.7,"5.06","hours","15.88","mph"," 4,727,273","13.28",43.4,55.1
